BoroCT2010,n_report,school_distance,n_school,subway_distance,n_tobacco,Enrollment,Student Achievement Rating,Percent White,Percent Black,Percent Hispanic,Percent Asian,% Female,% Poverty,MHI,Total Population,type,latitude,longitude,class
1009000,0,1604.859441,0,1301.399639,10,3321,Meeting Target,0.045,0.291,0.309,0.322,0.532369792,0.772357702,117614,7883,PHARMACY,40.75237203,-73.97324462,1
1001501,0,1615.428407,0,535.3633301,12,663,Approaching Target,0.507,0.041,0.275,0.172,0.50163579,0.750272632,48359,5518,GROCERY SUPERMARKET,40.7118466,-74.00644244,1
1001501,0,4095.023793,0,780.2069627,12,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535,0.742364943,48359,5518,GROCERY SUPERMARKET,40.71081758,-74.00711043,1
1001501,0,1926.562075,0,2119.115101,12,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,48359,5518,PHARMACY,40.71160648,-74.00690776,1
1001501,0,1392.299841,0,395.409206,12,641,Exceeding Target,0.31,0.066,0.186,0.399,0.648985982,0.443057716,48359,5518,GROCERY SUPERMARKET,40.71012346,-74.00748033,1
1001501,0,3076.974394,0,795.8199445,12,3177,Approaching Target,0.189,0.117,0.303,0.385,0.435001582,0.76046586,48359,5518,GROCERY SUPERMARKET,40.71052137,-74.00748109,1
1001501,0,1753.168043,0,6831.352983,12,720,Meeting Target,0.167,0.111,0.367,0.336,0.463888884,0.763888896,48359,5518,GROCERY SUPERMARKET,40.70962608,-74.00651711,1
1001501,0,3607.335002,4,4423.600917,12,357,Meeting Target,0.003,0.913,0.073,0.008,0.414565831,0.708683491,48359,5518,PHARMACY,40.71060053,-74.00358701,1
1001501,0,1963.611988,4,133.5950959,12,65,,0,0.862,0.108,0,0.471649498,0.768041253,48359,5518,CONVENIENCE STORE,40.71060053,-74.00358701,1
1001501,0,913.5414132,0,48.63166968,12,503,Meeting Target,0,0,1,0,0.534791231,0.910536766,48359,5518,GROCERY SUPERMARKET,40.71007392,-74.00598121,1
1001501,0,2042.210377,4,58.22232105,12,323,Meeting Target,0.015,0.127,0.842,0.012,0.486062706,0.909407675,48359,5518,GROCERY SUPERMARKET,40.71060053,-74.00358701,1
1001501,0,2145.281912,0,4361.532522,12,208,Approaching Target,0.029,0.567,0.337,0.005,0.51692307,0.738461554,48359,5518,GROCERY SUPERMARKET,40.70993844,-74.00602875,1
1001501,0,687.0844605,0,161.254512,12,339,Meeting Target,0.009,0.879,0.097,0.003,0,0.729272425,48359,5518,GROCERY SUPERMARKET,40.70972587,-74.00623426,1
1002900,0,1319.431813,0,1092.593435,8,219,Approaching Target,0,0.594,0.397,0.005,0.491541356,0.859022558,30962,6398,PHARMACY,40.71774699,-73.99961818,1
1002900,0,1710.993019,0,418.5368837,8,650,Approaching Target,0.043,0.218,0.675,0.057,0.586153865,0.738461554,30962,6398,GROCERY SUPERMARKET,40.71407492,-73.99877564,1
1002900,0,3309.871617,0,38226.16687,8,495,Exceeding Target,0.533,0.065,0.2,0.111,0.581818163,0.395959586,30962,6398,GROCERY SUPERMARKET,40.71373109,-73.99871503,1
1002900,0,1658.579136,0,374.9633791,8,3327,Exceeding Target,0.197,0.007,0.028,0.739,0.426510364,0.427111506,30962,6398,GROCERY SUPERMARKET,40.71525444,-73.99868239,1
1002900,0,2329.591339,0,1716.074965,8,392,Exceeding Target,0.046,0.263,0.648,0.02,0.528061211,0.744897962,30962,6398,GROCERY SUPERMARKET,40.71392457,-73.99770801,1
1002900,1,4061.720937,0,287.5726206,8,314,Exceeding Target,0.025,0.481,0.15,0.303,1,1,30962,6398,STATIONERY STORE,40.71573795,-73.9988627,2
1002900,0,3173.823334,0,826.9408348,8,452,Meeting Target,0.04,0.232,0.701,0.018,0.460177004,0.836283207,30962,6398,GROCERY SUPERMARKET,40.71719584,-74.00056642,1
1002900,0,913.769792,0,656.3601368,8,418,Meeting Target,0.301,0.182,0.414,0.043,0.456404746,0.415500551,30962,6398,GROCERY SUPERMARKET,40.71523463,-73.99745042,1
3018100,4,3580.134745,0,2854.21833,4,500,Approaching Target,0.092,0.28,0.596,0.028,0.495999992,0.741999984,75658,3936,CONVENIENCE STORE,40.6860147,-73.97386119,3
3018100,1,2397.093309,0,62.6226893,4,2386,Meeting Target,0.031,0.235,0.364,0.323,0.435456842,0.772003353,75658,3936,GROCERY SUPERMARKET,40.68593777,-73.97256395,2
3018100,0,2217.358431,0,167.2744223,4,478,Meeting Target,0.015,0.318,0.513,0.098,0.598326385,0.797071159,75658,3936,PHARMACY,40.68957307,-73.97228189,1
3018100,1,1030.028567,0,445.5165147,4,445,Exceeding Target,0.301,0.058,0.128,0.497,0.564044952,0.46741572,75658,3936,GROCERY SUPERMARKET,40.6874483,-73.97255462,2
1007800,0,2629.74395,0,8026.08878,9,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889,0.724877596,92418,8391,GROCERY SUPERMARKET,40.7469219,-73.97719205,1
1007800,0,4021.116811,0,574.8988037,9,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,92418,8391,PHARMACY,40.74510959,-73.9756969,1
1007800,0,596.6873543,0,752.9971847,9,435,Meeting Target,0.037,0.264,0.572,0.103,0.377011508,0.859770119,92418,8391,CONVENIENCE STORE,40.74787466,-73.97350374,1
1007800,0,2306.433216,0,510.4920349,9,305,Meeting Target,0.016,0.57,0.282,0.125,0.606557369,0.859016418,92418,8391,GROCERY SUPERMARKET,40.74763547,-73.9737754,1
1007800,0,4645.414819,0,207.417911,9,3250,Approaching Target,0.438,0.177,0.178,0.202,0.416923076,0.751076937,92418,8391,GROCERY SUPERMARKET,40.74855141,-73.97601393,1
1007800,0,499.6605776,0,1355.405413,9,549,Approaching Target,0.077,0.679,0.186,0.042,0.213114753,0.812386155,92418,8391,GROCERY SUPERMARKET,40.74713573,-73.97703717,1
1007800,1,8638.665864,0,23103.33391,9,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561951,0.680509031,92418,8391,GROCERY SUPERMARKET,40.74742084,-73.97393462,2
1007800,0,1937.679066,0,691.448246,9,191,,0.11,0.319,0.429,0.099,0.528795838,0.801047146,92418,8391,PHARMACY,40.74777258,-73.97375545,1
1007800,0,2063.685623,0,461.4173085,9,2437,Meeting Target,0.153,0.062,0.505,0.264,0.455888391,0.742306113,92418,8391,GROCERY SUPERMARKET,40.74743949,-73.97400688,1
1007100,0,4689.696324,0,1231.671493,11,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657,0.673094392,106176,5429,PHARMACY,40.73511153,-74.00027761,1
1007100,0,485.6921007,1,63.4276196,11,1700,Meeting Target,0.075,0.183,0.529,0.204,0.702941179,1,106176,5429,CONVENIENCE STORE,40.73562914,-73.99813692,1
1007100,0,1756.684431,1,145.8018385,11,3327,Exceeding Target,0.197,0.007,0.028,0.739,0.426510364,0.427111506,106176,5429,PHARMACY,40.73653443,-73.99748212,1
1007100,1,865.8923738,1,246.4030538,11,357,Meeting Target,0.031,0.669,0.232,0.025,0.655462205,0.728291333,106176,5429,GROCERY SUPERMARKET,40.73741347,-73.99703321,2
1007100,0,2797.643826,0,957.4699896,11,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621,0.651178896,106176,5429,GROCERY SUPERMARKET,40.73201015,-74.00077686,1
1007100,0,1497.654515,0,4473.675141,11,342,Exceeding Target,0.018,0.547,0.085,0.316,0.552334964,0.766505659,106176,5429,GROCERY SUPERMARKET,40.73228056,-74.00157641,1
1007100,0,1644.85353,0,567.8174231,11,140,,0.329,0.164,0.186,0.171,0.505415142,0.176895306,106176,5429,GROCERY SUPERMARKET,40.73272976,-74.00025056,1
1007100,0,1934.435628,0,392.0635779,11,78,,0.013,0.397,0.564,0.013,1,0.872340441,106176,5429,GROCERY SUPERMARKET,40.73274934,-74.0002357,1
1007100,0,2464.621184,0,1740.618337,11,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614967,0.975069225,106176,5429,GROCERY SUPERMARKET,40.73343974,-73.99972335,1
1007100,0,1130.60237,0,2523.20915,11,195,,0,0.99,0.005,0,0.498084277,0.773946345,106176,5429,GROCERY SUPERMARKET,40.73196004,-74.00080716,1
1007100,0,3243.678293,0,214.1120449,11,650,Approaching Target,0.043,0.218,0.675,0.057,0.586153865,0.738461554,106176,5429,GROCERY SUPERMARKET,40.73238196,-74.00165684,1
4076901,0,1037.888178,0,4204.352718,3,333,,0.249,0.387,0.216,0.141,0.492492497,0.687687695,68026,4056,GROCERY SUPERMARKET,40.71856456,-73.83802173,1
4076901,0,3609.569896,0,578.0684219,3,546,Exceeding Target,0.359,0.234,0.187,0.211,0.575920224,0.480061352,68026,4056,PHARMACY,40.71802022,-73.83681086,1
4076901,0,9890.191502,0,11596.50623,3,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,68026,4056,GROCERY SUPERMARKET,40.71873358,-73.8383991,1
2042600,0,2184.155538,0,3126.084419,3,207,,0.019,0.406,0.57,0.005,0.537174702,0.788104117,68026,6387,PHARMACY,40.88887701,-73.8431221,1
2042600,0,950.2737622,0,10092.80104,3,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889,0.724877596,68026,6387,GROCERY SUPERMARKET,40.88932807,-73.84232255,1
2042600,0,1347.129346,0,848.9030311,3,1798,Exceeding Target,0.036,0.374,0.528,0.052,0.93381536,0.813681841,68026,6387,PHARMACY,40.88852735,-73.84158477,1
3103400,0,1884.073327,0,4098.959258,2,333,,0.249,0.387,0.216,0.141,0.492492497,0.687687695,27284,3918,GROCERY SUPERMARKET,40.63381666,-73.88949977,1
3103400,0,2272.700395,0,5210.814345,2,440,Not Meeting Target,0.007,0.332,0.616,0.027,0.329545468,1,27284,3918,GROCERY SUPERMARKET,40.63396112,-73.88927276,1
3069602,0,1337.303516,0,2646.532363,2,973,Exceeding Target,0.139,0.097,0.341,0.34,0.322713256,0.660842776,85313,5995,GROCERY SUPERMARKET,40.62083928,-73.91415083,1
3069602,7,1725.686929,0,50.08120982,2,650,Approaching Target,0.012,0.708,0.238,0.025,0.386153847,0.781538486,85313,5995,GROCERY SUPERMARKET,40.61959792,-73.9168223,3
2009300,0,2012.221984,0,7120.415173,14,720,Meeting Target,0.167,0.111,0.367,0.336,0.463888884,0.763888896,31000,6356,PHARMACY,40.80457861,-73.87585146,1
2009300,0,2149.940946,0,1168.816584,14,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166657,0.90625,31000,6356,GROCERY SUPERMARKET,40.81201355,-73.88705573,1
2009300,0,636.9378601,0,1225.76416,14,537,Not Meeting Target,0.024,0.302,0.596,0.054,0.482142866,0.72077924,31000,6356,GROCERY SUPERMARKET,40.81201355,-73.88705573,1
2009300,0,1614.349553,0,668.5323928,14,435,Meeting Target,0.037,0.264,0.572,0.103,0.377011508,0.859770119,31000,6356,GROCERY SUPERMARKET,40.81250409,-73.8878415,1
2009300,0,9810.366202,0,10928.67673,14,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,31000,6356,GROCERY SUPERMARKET,40.8130866,-73.88893658,1
2009300,0,9352.440297,0,11057.13193,14,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,31000,6356,GROCERY SUPERMARKET,40.81404275,-73.88939612,1
2009300,0,465.1129625,1,95.7933415,14,532,Approaching Target,0.024,0.312,0.575,0.071,0.691729307,0.804511249,31000,6356,GROCERY SUPERMARKET,40.81476188,-73.88658486,1
2009300,0,3370.267993,1,1810.088201,14,178,,0.045,0.219,0.41,0.202,0.438202262,0.69101125,31000,6356,GROCERY SUPERMARKET,40.81478986,-73.88651609,1
2009300,0,6306.016465,1,2851.602753,14,330,Approaching Target,0.021,0.391,0.509,0.067,0.378787875,0.74848485,31000,6356,GROCERY SUPERMARKET,40.81478986,-73.88651609,1
2009300,2,1922.105782,1,1082.377247,14,341,Approaching Target,0.006,0.199,0.765,0.012,0.436950147,0.838709652,31000,6356,GROCERY SUPERMARKET,40.8164624,-73.88780983,2
2009300,0,1477.226801,1,65.64312033,14,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621,0.651178896,31000,6356,GROCERY SUPERMARKET,40.81463134,-73.88751495,1
2009300,1,1189.881749,1,7876.521271,14,402,Approaching Target,0.017,0.323,0.592,0.057,0.394117653,0.748529434,31000,6356,GROCERY SUPERMARKET,40.81667482,-73.88807783,2
2009300,0,1317.982304,0,1929.341649,14,460,Exceeding Target,0.015,0.257,0.637,0.08,0.534782588,0.891304374,31000,6356,PHARMACY,40.8139192,-73.88916651,1
2009300,0,4650.785729,0,7189.287979,14,3250,Approaching Target,0.438,0.177,0.178,0.202,0.416923076,0.751076937,31000,6356,GROCERY SUPERMARKET,40.81212661,-73.89587882,1
2011700,1,1478.380855,1,944.4109126,1,3327,Exceeding Target,0.197,0.007,0.028,0.739,0.426510364,0.427111506,11250,1585,GROCERY SUPERMARKET,40.81686334,-73.88642634,2
4033402,0,3112.1542,0,3183.868244,6,245,Approaching Target,0.02,0.898,0.057,0.004,0.438356161,0.708904088,45596,12575,GROCERY SUPERMARKET,40.67239893,-73.76418517,1
4033402,0,7937.694647,0,39744.45628,6,123,,0.138,0.341,0.48,0.041,0.487854242,0.67813766,45596,12575,GROCERY SUPERMARKET,40.67910194,-73.7782662,1
4033402,0,1224.550914,0,573.3562712,6,336,Approaching Target,0.003,0.214,0.765,0.012,0.534013629,1,45596,12575,GROCERY SUPERMARKET,40.67948124,-73.77764349,1
4033402,0,3755.084406,0,2661.426815,6,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065619,0.740157485,45596,12575,GROCERY SUPERMARKET,40.67955097,-73.77745665,1
4033402,0,2347.057519,0,626.7634097,6,435,Meeting Target,0.037,0.264,0.572,0.103,0.377011508,0.859770119,45596,12575,CONVENIENCE STORE,40.67955874,-73.77743529,1
4033402,0,1198.50381,0,3098.098822,6,361,Exceeding Target,0.044,0.136,0.213,0.593,0.48017621,0.823788524,45596,12575,GROCERY SUPERMARKET,40.67265824,-73.77055904,1
4094500,0,4098.024599,0,2771.404421,6,606,Meeting Target,0.182,0.071,0.404,0.299,0.539603949,0.74092412,74420,3971,GROCERY SUPERMARKET,40.78169747,-73.83864282,1
4094500,0,5907.052897,0,6403.134546,6,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835,1,74420,3971,GROCERY SUPERMARKET,40.78604779,-73.83762661,1
4094500,0,3005.679497,0,557.5542105,6,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166657,0.90625,74420,3971,CONVENIENCE STORE,40.78628104,-73.83545865,1
4094500,0,2592.540502,0,475.8496939,6,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621,0.651178896,74420,3971,GROCERY SUPERMARKET,40.78629515,-73.83577225,1
4094500,0,4299.128204,0,16401.95281,6,469,Meeting Target,0.446,0.232,0.211,0.07,0.475187957,0.474436104,74420,3971,GROCERY SUPERMARKET,40.78167976,-73.83644646,1
4094500,0,3023.49383,0,1881.772272,6,330,Approaching Target,0.021,0.391,0.509,0.067,0.378787875,0.74848485,74420,3971,GROCERY SUPERMARKET,40.78628104,-73.83545865,1
3005900,0,1746.013686,1,624.334006,6,305,Meeting Target,0.016,0.57,0.282,0.125,0.606557369,0.859016418,53826,1384,GROCERY SUPERMARKET,40.67636524,-74.00309977,1
3005900,0,3553.697764,1,985.2846935,6,366,Approaching Target,0.279,0.06,0.292,0.366,0.336065561,0.846994519,53826,1384,GROCERY SUPERMARKET,40.67636524,-74.00309977,1
3005900,0,5573.338694,1,3885.044034,6,1060,Meeting Target,0.377,0.043,0.456,0.106,0.493396223,0.573584914,53826,1384,GROCERY SUPERMARKET,40.67613563,-74.00501008,1
3005900,0,7318.162293,1,10826.33051,6,339,Meeting Target,0.012,0.879,0.062,0.009,0.380530983,0.663716793,53826,1384,GROCERY SUPERMARKET,40.67715781,-74.00636326,1
3005900,1,3168.991853,1,21182.92521,6,1119,Meeting Target,0.084,0.505,0.158,0.239,0.505808771,0.576407492,53826,1384,CONVENIENCE STORE,40.6777464,-74.00616046,2
3005900,3,1393.073341,1,684.7587098,6,392,Exceeding Target,0.046,0.263,0.648,0.02,0.528061211,0.744897962,53826,1384,GROCERY SUPERMARKET,40.67724755,-74.00636909,3
1021303,0,1086.442702,2,2847.575441,8,554,Exceeding Target,0.621,0.04,0.085,0.215,0.592057765,0.207581222,40512,5619,GROCERY SUPERMARKET,40.8171116,-73.95350514,1
1021303,1,671.1595339,3,47.56906296,8,246,Meeting Target,0.016,0.098,0.85,0.004,0.548780501,0.752032518,40512,5619,GROCERY SUPERMARKET,40.81749156,-73.95322425,2
1021303,0,2407.05442,0,1890.041121,8,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000009,0.779999971,40512,5619,GROCERY SUPERMARKET,40.8127898,-73.95308438,1
1021303,0,2332.002573,0,501.9828704,8,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,40512,5619,GROCERY SUPERMARKET,40.81360917,-73.95307389,1
1021303,0,1426.694536,0,1056.059289,8,77,Approaching Target,0,0.844,0.156,0,0.519480526,0.805194795,40512,5619,PHARMACY,40.81314995,-73.9516566,1
1021303,0,2811.701166,1,396.3644302,8,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,40512,5619,GROCERY SUPERMARKET,40.81370008,-73.95125683,1
1021303,1,3018.631087,2,844.6522468,8,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,40512,5619,GROCERY SUPERMARKET,40.81645191,-73.95398418,2
1021303,3,3309.193862,1,15561.02159,8,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806,0.71752578,40512,5619,PHARMACY,40.81217207,-73.9513827,3
3003700,0,1878.763645,0,940.0487032,19,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,75260,390,GROCERY SUPERMARKET,40.6887505,-73.9833895,1
3003700,0,3010.294709,0,845.229236,19,452,Meeting Target,0.04,0.232,0.701,0.018,0.460177004,0.836283207,75260,390,PHARMACY,40.68920173,-73.98326192,1
3003700,0,3619.766408,1,599.1260445,19,1731,Approaching Target,0.189,0.055,0.645,0.096,0.42403236,0.68110919,75260,390,GROCERY SUPERMARKET,40.68808936,-73.98134209,1
3003700,0,4131.494735,1,913.1794422,19,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835,1,75260,390,GROCERY SUPERMARKET,40.68818043,-73.98127726,1
3003700,0,2648.493523,1,993.5121313,19,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,75260,390,PHARMACY,40.68864018,-73.98095074,1
3003700,0,1298.859903,1,4143.943181,19,333,,0.249,0.387,0.216,0.141,0.492492497,0.687687695,75260,390,PHARMACY,40.68845601,-73.98068641,1
3003700,0,876.0132027,1,605.4767934,19,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,75260,390,GROCERY SUPERMARKET,40.68799377,-73.98160033,1
3003700,0,2853.051057,0,1118.527708,19,663,Approaching Target,0.507,0.041,0.275,0.172,0.50163579,0.750272632,75260,390,GROCERY SUPERMARKET,40.69085749,-73.988801,1
3003700,2,3515.063844,0,153.6410586,19,546,Exceeding Target,0.359,0.234,0.187,0.211,0.575920224,0.480061352,75260,390,GROCERY SUPERMARKET,40.69079338,-73.9876716,2
3003700,0,2457.850304,0,383.735758,19,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,75260,390,PHARMACY,40.69078406,-73.9876716,1
3003700,1,300.9091503,0,403.3046138,19,1700,Meeting Target,0.075,0.183,0.529,0.204,0.702941179,1,75260,390,GROCERY SUPERMARKET,40.69132487,-73.98712146,2
3003700,0,2367.412666,0,2441.731136,19,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053,0.786910176,75260,390,GROCERY SUPERMARKET,40.68911735,-73.98633939,1
3003700,0,1779.358494,0,802.0759301,19,494,Meeting Target,0.006,0.399,0.575,0.006,0.447368413,1,75260,390,PHARMACY,40.68965466,-73.98587201,1
3003700,0,862.3591057,0,1388.368751,19,972,Meeting Target,0.014,0.301,0.674,0.002,0.557613194,0.759259284,75260,390,GROCERY SUPERMARKET,40.68854559,-73.98485527,1
3003700,1,1404.546807,0,327.6194006,19,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621,0.651178896,75260,390,GROCERY SUPERMARKET,40.68962319,-73.98439295,2
3003700,0,695.1811722,0,588.745467,19,140,,0.329,0.164,0.186,0.171,0.505415142,0.176895306,75260,390,GROCERY SUPERMARKET,40.69079338,-73.9876716,1
3003700,0,3312.192791,0,903.3388916,19,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657,0.673094392,75260,390,GROCERY SUPERMARKET,40.69078406,-73.9876716,1
3003700,0,2880.57409,0,3099.424378,19,392,Exceeding Target,0.046,0.263,0.648,0.02,0.528061211,0.744897962,75260,390,DELICATESSEN,40.68833644,-73.98432069,1
3003700,0,998.8038586,0,208.3107135,19,470,Approaching Target,0.021,0.121,0.794,0.053,0.431914896,0.897872329,75260,390,PHARMACY,40.69079338,-73.9876716,1
3003900,0,1834.538678,0,861.3990679,6,136,Exceeding Target,0,0.875,0.066,0,0.500635326,0.827191889,55972,2229,STATIONERY STORE,40.6842629,-73.98385331,1
3003900,0,1470.043774,1,436.992649,6,456,Meeting Target,0.18,0.232,0.493,0.072,0.567982435,0.581140339,55972,2229,PHARMACY,40.68643741,-73.98237857,1
3003900,0,2308.826729,2,815.6988182,6,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,55972,2229,GROCERY SUPERMARKET,40.68570466,-73.98176001,1
3003900,0,938.045522,1,606.7503985,6,425,Meeting Target,0.009,0.238,0.701,0.024,0.644705892,0.816470563,55972,2229,GROCERY SUPERMARKET,40.68412653,-73.98169008,1
3003900,0,1061.008704,2,1899.284348,6,186,Meeting Target,0.065,0.269,0.634,0.016,0.65053761,0.833333313,55972,2229,PHARMACY,40.6858422,-73.98031358,1
3003900,2,11096.55212,1,44135.32323,6,3907,Meeting Target,0.79,0.019,0.125,0.051,0.48323521,0.288968503,55972,2229,GROCERY SUPERMARKET,40.68340973,-73.97908628,2
3017400,1,2378.735656,0,158.638187,2,650,Approaching Target,0.043,0.218,0.675,0.057,0.586153865,0.738461554,51080,1793,GROCERY SUPERMARKET,40.60528517,-74.00854514,2
3017400,2,1989.896462,0,64.10888306,2,1798,Exceeding Target,0.036,0.374,0.528,0.052,0.93381536,0.813681841,51080,1793,PHARMACY,40.6056255,-74.00911509,2
3017600,0,1389.928473,0,29.28839453,1,528,Meeting Target,0.045,0.112,0.811,0.03,0.492753625,0.908902705,36875,2295,GROCERY SUPERMARKET,40.60484576,-74.00781552,1
1004300,0,1633.620202,0,59.96523337,7,3177,Approaching Target,0.189,0.117,0.303,0.385,0.435001582,0.76046586,65824,4270,GROCERY SUPERMARKET,40.72491089,-73.99717536,1
1004300,0,1538.336235,0,2335.262191,7,135,,0.015,0.704,0.148,0.007,0.481092423,0.777310908,65824,4270,PHARMACY,40.72262178,-73.99705414,1
1004300,0,2194.089495,0,1766.429265,7,549,Approaching Target,0.077,0.679,0.186,0.042,0.213114753,0.812386155,65824,4270,GROCERY SUPERMARKET,40.72515099,-73.99698538,1
1004300,0,4298.541104,0,2978.34367,7,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103,0.501756132,65824,4270,PHARMACY,40.72421119,-73.99607934,1
1004300,0,4789.378788,0,3073.25646,7,608,Exceeding Target,0.01,0.895,0.059,0.008,0.404605269,0.662828922,65824,4270,GROCERY SUPERMARKET,40.72292365,-73.99592241,1
1004300,0,1548.009981,0,682.0372261,7,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166657,0.90625,65824,4270,GROCERY SUPERMARKET,40.72320455,-73.9953816,1
1004300,0,1284.835132,0,731.3674265,7,334,Meeting Target,0.015,0.701,0.263,0.012,0.239520952,0.811377227,65824,4270,GROCERY SUPERMARKET,40.725153,-73.99572306,1
